Sorong Selatan,30.07
Maybrat,-
Tambrauw,-
Kota Sorong,35.71
PAPUA,40.78
Jayapura,30.91
Kepulauan Yapen,43.54
Biak Numfor,46.98
Sarmi,31.2
Keerom,27.07
Waropen,46.93
Supiori,53.25
Mamberamo Raya,-
Kota Jayapura,25.3
PAPUA SELATAN,-
Merauke,31.56
Boven Digoel,29.52
Mappi,34.04
Asmat,33.49
PAPUA TENGAH,-
Mimika,32.73
Dogiyai,-
Deiyai,-
Nabire,45.56
Paniai,52.18
Intan Jaya,-
Puncak,-
Puncak Jaya,-
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,50.31
Lanny Jaya,-
Tolikara,45.3
Mamberamo Tengah,-
Yalimo,-
Yahukimo,48.34
Pegunungan Bintang,-
